STATE,ZIP CODE,YEAR/QTR,LOCATION
AZ,85614,202502,Tucson AZ CBA
AZ,85619,202502,Tucson AZ CBA
AZ,85622,202502,Tucson AZ CBA
AZ,85629,202502,Tucson AZ CBA
AZ,85633,202502,Tucson AZ CBA
AZ,85639,202502,Tucson AZ CBA
AZ,85641,202502,Tucson AZ CBA
AZ,85645,202502,Tucson AZ CBA
AZ,85652,202502,Tucson AZ CBA
AZ,85653,202502,Tucson AZ CBA
AZ,85654,202502,Tucson AZ CBA
AZ,85658,202502,Tucson AZ CBA
AZ,85701,202502,Tucson AZ CBA
AZ,85702,202502,Tucson AZ CBA
AZ,85703,202502,Tucson AZ CBA
AZ,85704,202502,Tucson AZ CBA
AZ,85705,202502,Tucson AZ CBA
AZ,85706,202502,Tucson AZ CBA
AZ,85707,202502,Tucson AZ CBA
AZ,85708,202502,Tucson AZ CBA
AZ,85709,202502,Tucson AZ CBA
AZ,85710,202502,Tucson AZ CBA
AZ,85711,202502,Tucson AZ CBA
AZ,85712,202502,Tucson AZ CBA
AZ,85713,202502,Tucson AZ CBA
AZ,85714,202502,Tucson AZ CBA
AZ,85715,202502,Tucson AZ CBA
AZ,85716,202502,Tucson AZ CBA
AZ,85717,202502,Tucson AZ CBA
AZ,85718,202502,Tucson AZ CBA
AZ,85719,202502,Tucson AZ CBA
AZ,85720,202502,Tucson AZ CBA
AZ,85721,202502,Tucson AZ CBA
AZ,85722,202502,Tucson AZ CBA
AZ,85723,202502,Tucson AZ CBA
AZ,85724,202502,Tucson AZ CBA
AZ,85725,202502,Tucson AZ CBA
AZ,85726,202502,Tucson AZ CBA
AZ,85728,202502,Tucson AZ CBA
AZ,85730,202502,Tucson AZ CBA
AZ,85731,202502,Tucson AZ CBA
AZ,85732,202502,Tucson AZ CBA
AZ,85733,202502,Tucson AZ CBA
AZ,85734,202502,Tucson AZ CBA
AZ,85735,202502,Tucson AZ CBA
AZ,85736,202502,Tucson AZ CBA
AZ,85737,202502,Tucson AZ CBA
AZ,85738,202502,Tucson AZ CBA
AZ,85739,202502,Tucson AZ CBA
AZ,85740,202502,Tucson AZ CBA
AZ,85741,202502,Tucson AZ CBA
AZ,85742,202502,Tucson AZ CBA
AZ,85743,202502,Tucson AZ CBA
AZ,85744,202502,Tucson AZ CBA
AZ,85745,202502,Tucson AZ CBA
AZ,85746,202502,Tucson AZ CBA
AZ,85747,202502,Tucson AZ CBA
AZ,85748,202502,Tucson AZ CBA
AZ,85749,202502,Tucson AZ CBA
AZ,85750,202502,Tucson AZ CBA
AZ,85751,202502,Tucson AZ CBA
AZ,85752,202502,Tucson AZ CBA
AZ,85754,202502,Tucson AZ CBA
AZ,85755,202502,Tucson AZ CBA
AZ,85756,202502,Tucson AZ CBA
AZ,85757,202502,Tucson AZ CBA
AZ,85775,202502,Tucson AZ CBA
CA,16,202502,Bakersfield CA CBA
CA,93203,202502,Bakersfield CA CBA
CA,93205,202502,Bakersfield CA CBA
CA,93206,202502,Bakersfield CA CBA
CA,93215,202502,Bakersfield CA CBA
CA,93216,202502,Bakersfield CA CBA
CA,93220,202502,Bakersfield CA CBA
CA,93222,202502,Bakersfield CA CBA
CA,93224,202502,Bakersfield CA CBA
CA,93225,202502,Bakersfield CA CBA
CA,93226,202502,Bakersfield CA CBA
CA,93238,202502,Bakersfield CA CBA
CA,93240,202502,Bakersfield CA CBA
CA,93241,202502,Bakersfield CA CBA
CA,93249,202502,Bakersfield CA CBA
CA,93250,202502,Bakersfield CA CBA
CA,93251,202502,Bakersfield CA CBA
CA,93255,202502,Bakersfield CA CBA
CA,93263,202502,Bakersfield CA CBA
CA,93268,202502,Bakersfield CA CBA
CA,93276,202502,Bakersfield CA CBA
CA,93280,202502,Bakersfield CA CBA
CA,93283,202502,Bakersfield CA CBA
CA,93285,202502,Bakersfield CA CBA
CA,93287,202502,Bakersfield CA CBA
CA,93301,202502,Bakersfield CA CBA
CA,93302,202502,Bakersfield CA CBA
CA,93303,202502,Bakersfield CA CBA
CA,93304,202502,Bakersfield CA CBA
CA,93305,202502,Bakersfield CA CBA
CA,93306,202502,Bakersfield CA CBA
CA,93307,202502,Bakersfield CA CBA
CA,93308,202502,Bakersfield CA CBA
CA,93309,202502,Bakersfield CA CBA
CA,93311,202502,Bakersfield CA CBA
CA,93312,202502,Bakersfield CA CBA
CA,93313,202502,Bakersfield CA CBA
CA,93314,202502,Bakersfield CA CBA
CA,93380,202502,Bakersfield CA CBA
CA,93383,202502,Bakersfield CA CBA
CA,93384,202502,Bakersfield CA CBA
CA,93385,202502,Bakersfield CA CBA
CA,93386,202502,Bakersfield CA CBA
CA,93387,202502,Bakersfield CA CBA
CA,93388,202502,Bakersfield CA CBA
CA,93389,202502,Bakersfield CA CBA
CA,93390,202502,Bakersfield CA CBA
CA,93501,202502,Bakersfield CA CBA
CA,93502,202502,Bakersfield CA CBA
CA,93504,202502,Bakersfield CA CBA
CA,93505,202502,Bakersfield CA CBA
CA,93518,202502,Bakersfield CA CBA
CA,93519,202502,Bakersfield CA CBA
CA,93531,202502,Bakersfield CA CBA
CA,93560,202502,Bakersfield CA CBA
CA,93561,202502,Bakersfield CA CBA
CA,93581,202502,Bakersfield CA CBA
CA,17,202502,Fresno CA CBA
CA,93210,202502,Fresno CA CBA
CA,93234,202502,Fresno CA CBA
CA,93242,202502,Fresno CA CBA
CA,93602,202502,Fresno CA CBA
CA,93605,202502,Fresno CA CBA
CA,93606,202502,Fresno CA CBA
CA,93607,202502,Fresno CA CBA
CA,93608,202502,Fresno CA CBA
CA,93609,202502,Fresno CA CBA
CA,93611,202502,Fresno CA CBA
CA,93612,202502,Fresno CA CBA
CA,93613,202502,Fresno CA CBA
CA,93616,202502,Fresno CA CBA
CA,93619,202502,Fresno CA CBA
CA,93621,202502,Fresno CA CBA
CA,93622,202502,Fresno CA CBA
CA,93624,202502,Fresno CA CBA
CA,93625,202502,Fresno CA CBA
CA,93626,202502,Fresno CA CBA
CA,93627,202502,Fresno CA CBA
CA,93628,202502,Fresno CA CBA
CA,93630,202502,Fresno CA CBA
CA,93631,202502,Fresno CA CBA
CA,93633,202502,Fresno CA CBA
CA,93634,202502,Fresno CA CBA
CA,93640,202502,Fresno CA CBA
CA,93641,202502,Fresno CA CBA
CA,93642,202502,Fresno CA CBA
CA,93646,202502,Fresno CA CBA
CA,93648,202502,Fresno CA CBA
CA,93649,202502,Fresno CA CBA
CA,93650,202502,Fresno CA CBA
CA,93651,202502,Fresno CA CBA
CA,93652,202502,Fresno CA CBA
CA,93654,202502,Fresno CA CBA
CA,93656,202502,Fresno CA CBA
CA,93657,202502,Fresno CA CBA
CA,93660,202502,Fresno CA CBA
CA,93662,202502,Fresno CA CBA
CA,93664,202502,Fresno CA CBA
CA,93667,202502,Fresno CA CBA
CA,93668,202502,Fresno CA CBA
CA,93675,202502,Fresno CA CBA
CA,93701,202502,Fresno CA CBA
CA,93702,202502,Fresno CA CBA
CA,93703,202502,Fresno CA CBA
CA,93704,202502,Fresno CA CBA
CA,93705,202502,Fresno CA CBA
CA,93706,202502,Fresno CA CBA
CA,93707,202502,Fresno CA CBA
CA,93708,202502,Fresno CA CBA
CA,93709,202502,Fresno CA CBA
CA,93710,202502,Fresno CA CBA
CA,93711,202502,Fresno CA CBA
CA,93712,202502,Fresno CA CBA
CA,93714,202502,Fresno CA CBA
CA,93715,202502,Fresno CA CBA
CA,93716,202502,Fresno CA CBA
CA,93717,202502,Fresno CA CBA
CA,93718,202502,Fresno CA CBA
CA,93720,202502,Fresno CA CBA
CA,93721,202502,Fresno CA CBA
CA,93722,202502,Fresno CA CBA
CA,93723,202502,Fresno CA CBA
CA,93724,202502,Fresno CA CBA
CA,93725,202502,Fresno CA CBA
CA,93726,202502,Fresno CA CBA
CA,93727,202502,Fresno CA CBA
CA,93728,202502,Fresno CA CBA
CA,93729,202502,Fresno CA CBA
CA,93730,202502,Fresno CA CBA
CA,93737,202502,Fresno CA CBA
CA,93740,202502,Fresno CA CBA
CA,93741,202502,Fresno CA CBA
CA,93744,202502,Fresno CA CBA
CA,93745,202502,Fresno CA CBA
CA,93747,202502,Fresno CA CBA
CA,93750,202502,Fresno CA CBA
CA,93755,202502,Fresno CA CBA
CA,93760,202502,Fresno CA CBA
CA,93761,202502,Fresno CA CBA
CA,93764,202502,Fresno CA CBA
CA,93765,202502,Fresno CA CBA
CA,93771,202502,Fresno CA CBA
CA,93772,202502,Fresno CA CBA
CA,93773,202502,Fresno CA CBA
CA,93774,202502,Fresno CA CBA
CA,93775,202502,Fresno CA CBA
CA,93776,202502,Fresno CA CBA
CA,93777,202502,Fresno CA CBA
CA,93778,202502,Fresno CA CBA
CA,93779,202502,Fresno CA CBA
CA,93786,202502,Fresno CA CBA
CA,93790,202502,Fresno CA CBA
CA,93791,202502,Fresno CA CBA
CA,93792,202502,Fresno CA CBA
CA,93793,202502,Fresno CA CBA
CA,93794,202502,Fresno CA CBA
CA,93844,202502,Fresno CA CBA
CA,93888,202502,Fresno CA CBA
CA,90001,202502,Los Angeles County CA CBA
CA,90002,202502,Los Angeles County CA CBA
CA,90003,202502,Los Angeles County CA CBA
CA,90004,202502,Los Angeles County CA CBA
CA,90005,202502,Los Angeles County CA CBA
CA,90006,202502,Los Angeles County CA CBA
CA,90007,202502,Los Angeles County CA CBA
CA,90008,202502,Los Angeles County CA CBA
CA,90009,202502,Los Angeles County CA CBA
CA,90010,202502,Los Angeles County CA CBA
CA,90011,202502,Los Angeles County CA CBA
CA,90012,202502,Los Angeles County CA CBA
CA,90013,202502,Los Angeles County CA CBA
CA,90014,202502,Los Angeles County CA CBA
CA,90015,202502,Los Angeles County CA CBA
CA,90016,202502,Los Angeles County CA CBA
CA,90017,202502,Los Angeles County CA CBA
CA,90018,202502,Los Angeles County CA CBA
CA,90019,202502,Los Angeles County CA CBA
CA,90020,202502,Los Angeles County CA CBA
CA,90021,202502,Los Angeles County CA CBA
CA,90022,202502,Los Angeles County CA CBA
CA,90023,202502,Los Angeles County CA CBA
CA,90024,202502,Los Angeles County CA CBA
CA,90025,202502,Los Angeles County CA CBA
CA,90026,202502,Los Angeles County CA CBA
CA,90027,202502,Los Angeles County CA CBA
CA,90028,202502,Los Angeles County CA CBA
CA,90029,202502,Los Angeles County CA CBA
CA,90030,202502,Los Angeles County CA CBA
CA,90031,202502,Los Angeles County CA CBA
CA,90032,202502,Los Angeles County CA CBA
CA,90033,202502,Los Angeles County CA CBA
CA,90034,202502,Los Angeles County CA CBA
CA,90035,202502,Los Angeles County CA CBA
CA,90036,202502,Los Angeles County CA CBA
CA,90037,202502,Los Angeles County CA CBA
CA,90038,202502,Los Angeles County CA CBA
CA,90039,202502,Los Angeles County CA CBA
CA,90040,202502,Los Angeles County CA CBA
CA,90041,202502,Los Angeles County CA CBA
CA,90042,202502,Los Angeles County CA CBA
CA,90043,202502,Los Angeles County CA CBA
CA,90044,202502,Los Angeles County CA CBA
CA,90045,202502,Los Angeles County CA CBA
CA,90046,202502,Los Angeles County CA CBA
CA,90047,202502,Los Angeles County CA CBA
CA,90048,202502,Los Angeles County CA CBA
CA,90049,202502,Los Angeles County CA CBA
CA,90050,202502,Los Angeles County CA CBA
CA,90051,202502,Los Angeles County CA CBA
CA,90052,202502,Los Angeles County CA CBA
CA,90053,202502,Los Angeles County CA CBA
CA,90054,202502,Los Angeles County CA CBA
CA,90055,202502,Los Angeles County CA CBA
CA,90056,202502,Los Angeles County CA CBA
CA,90057,202502,Los Angeles County CA CBA
CA,90058,202502,Los Angeles County CA CBA
CA,90059,202502,Los Angeles County CA CBA
CA,90060,202502,Los Angeles County CA CBA
CA,90061,202502,Los Angeles County CA CBA
CA,90062,202502,Los Angeles County CA CBA
CA,90063,202502,Los Angeles County CA CBA
CA,90064,202502,Los Angeles County CA CBA
CA,90065,202502,Los Angeles County CA CBA
CA,90066,202502,Los Angeles County CA CBA
CA,90067,202502,Los Angeles County CA CBA
CA,90068,202502,Los Angeles County CA CBA
CA,90069,202502,Los Angeles County CA CBA
CA,90070,202502,Los Angeles County CA CBA
CA,90071,202502,Los Angeles County CA CBA
CA,90072,202502,Los Angeles County CA CBA
CA,90073,202502,Los Angeles County CA CBA
CA,90074,202502,Los Angeles County CA CBA
CA,90075,202502,Los Angeles County CA CBA
CA,90076,202502,Los Angeles County CA CBA
CA,90077,202502,Los Angeles County CA CBA
CA,90078,202502,Los Angeles County CA CBA
CA,90079,202502,Los Angeles County CA CBA
CA,90080,202502,Los Angeles County CA CBA
CA,90081,202502,Los Angeles County CA CBA
CA,90082,202502,Los Angeles County CA CBA
CA,90083,202502,Los Angeles County CA CBA
CA,90084,202502,Los Angeles County CA CBA
CA,90085,202502,Los Angeles County CA CBA
CA,90086,202502,Los Angeles County CA CBA
CA,90087,202502,Los Angeles County CA CBA
CA,90088,202502,Los Angeles County CA CBA
CA,90089,202502,Los Angeles County CA CBA
CA,90090,202502,Los Angeles County CA CBA
CA,90091,202502,Los Angeles County CA CBA
CA,90093,202502,Los Angeles County CA CBA
CA,90094,202502,Los Angeles County CA CBA
CA,90095,202502,Los Angeles County CA CBA
CA,90096,202502,Los Angeles County CA CBA
CA,90099,202502,Los Angeles County CA CBA
CA,90134,202502,Los Angeles County CA CBA
CA,90140,202502,Los Angeles County CA CBA
CA,90189,202502,Los Angeles County CA CBA
CA,90201,202502,Los Angeles County CA CBA
CA,90202,202502,Los Angeles County CA CBA
CA,90205,202502,Los Angeles County CA CBA
CA,90209,202502,Los Angeles County CA CBA
CA,90210,202502,Los Angeles County CA CBA
CA,90211,202502,Los Angeles County CA CBA
CA,90212,202502,Los Angeles County CA CBA
CA,90213,202502,Los Angeles County CA CBA
CA,90220,202502,Los Angeles County CA CBA
CA,90221,202502,Los Angeles County CA CBA
CA,90222,202502,Los Angeles County CA CBA
CA,90223,202502,Los Angeles County CA CBA
CA,90224,202502,Los Angeles County CA CBA
CA,90230,202502,Los Angeles County CA CBA
CA,90231,202502,Los Angeles County CA CBA
CA,90232,202502,Los Angeles County CA CBA
CA,90233,202502,Los Angeles County CA CBA
CA,90239,202502,Los Angeles County CA CBA
CA,90240,202502,Los Angeles County CA CBA
CA,90241,202502,Los Angeles County CA CBA
CA,90242,202502,Los Angeles County CA CBA
CA,90245,202502,Los Angeles County CA CBA
CA,90247,202502,Los Angeles County CA CBA
CA,90248,202502,Los Angeles County CA CBA
CA,90249,202502,Los Angeles County CA CBA
CA,90250,202502,Los Angeles County CA CBA
CA,90251,202502,Los Angeles County CA CBA
CA,90254,202502,Los Angeles County CA CBA
CA,90255,202502,Los Angeles County CA CBA
CA,90260,202502,Los Angeles County CA CBA
CA,90261,202502,Los Angeles County CA CBA
CA,90262,202502,Los Angeles County CA CBA
CA,90263,202502,Los Angeles County CA CBA
CA,90264,202502,Los Angeles County CA CBA
CA,90265,202502,Los Angeles County CA CBA
CA,90266,202502,Los Angeles County CA CBA
CA,90267,202502,Los Angeles County CA CBA
CA,90270,202502,Los Angeles County CA CBA
CA,90272,202502,Los Angeles County CA CBA
CA,90274,202502,Los Angeles County CA CBA
CA,90275,202502,Los Angeles County CA CBA
CA,90277,202502,Los Angeles County CA CBA
CA,90278,202502,Los Angeles County CA CBA
CA,90280,202502,Los Angeles County CA CBA
CA,90290,202502,Los Angeles County CA CBA
CA,90291,202502,Los Angeles County CA CBA
CA,90292,202502,Los Angeles County CA CBA
CA,90293,202502,Los Angeles County CA CBA
CA,90294,202502,Los Angeles County CA CBA
CA,90295,202502,Los Angeles County CA CBA
CA,90296,202502,Los Angeles County CA CBA
CA,90301,202502,Los Angeles County CA CBA
CA,90302,202502,Los Angeles County CA CBA
CA,90303,202502,Los Angeles County CA CBA
CA,90304,202502,Los Angeles County CA CBA
CA,90305,202502,Los Angeles County CA CBA
CA,90306,202502,Los Angeles County CA CBA
CA,90307,202502,Los Angeles County CA CBA
CA,90308,202502,Los Angeles County CA CBA
CA,90309,202502,Los Angeles County CA CBA
CA,90310,202502,Los Angeles County CA CBA
CA,90311,202502,Los Angeles County CA CBA
CA,90312,202502,Los Angeles County CA CBA
CA,90401,202502,Los Angeles County CA CBA
CA,90402,202502,Los Angeles County CA CBA
CA,90403,202502,Los Angeles County CA CBA
CA,90404,202502,Los Angeles County CA CBA
CA,90405,202502,Los Angeles County CA CBA
CA,90406,202502,Los Angeles County CA CBA
CA,90407,202502,Los Angeles County CA CBA
CA,90408,202502,Los Angeles County CA CBA
CA,90409,202502,Los Angeles County CA CBA
CA,90410,202502,Los Angeles County CA CBA
CA,90411,202502,Los Angeles County CA CBA
CA,90501,202502,Los Angeles County CA CBA
CA,90502,202502,Los Angeles County CA CBA
CA,90503,202502,Los Angeles County CA CBA
CA,90504,202502,Los Angeles County CA CBA
CA,90505,202502,Los Angeles County CA CBA
CA,90506,202502,Los Angeles County CA CBA
CA,90507,202502,Los Angeles County CA CBA
CA,90508,202502,Los Angeles County CA CBA
CA,90509,202502,Los Angeles County CA CBA
CA,90510,202502,Los Angeles County CA CBA
CA,90601,202502,Los Angeles County CA CBA
CA,90602,202502,Los Angeles County CA CBA
CA,90603,202502,Los Angeles County CA CBA
CA,90604,202502,Los Angeles County CA CBA
CA,90605,202502,Los Angeles County CA CBA
CA,90606,202502,Los Angeles County CA CBA
CA,90607,202502,Los Angeles County CA CBA
CA,90608,202502,Los Angeles County CA CBA
CA,90609,202502,Los Angeles County CA CBA
CA,90610,202502,Los Angeles County CA CBA
CA,90637,202502,Los Angeles County CA CBA
CA,90638,202502,Los Angeles County CA CBA
CA,90639,202502,Los Angeles County CA CBA
CA,90640,202502,Los Angeles County CA CBA
CA,90650,202502,Los Angeles County CA CBA
CA,90651,202502,Los Angeles County CA CBA
CA,90652,202502,Los Angeles County CA CBA
CA,90660,202502,Los Angeles County CA CBA
CA,90661,202502,Los Angeles County CA CBA
CA,90662,202502,Los Angeles County CA CBA
CA,90670,202502,Los Angeles County CA CBA
CA,90671,202502,Los Angeles County CA CBA
CA,90701,202502,Los Angeles County CA CBA
CA,90702,202502,Los Angeles County CA CBA
CA,90703,202502,Los Angeles County CA CBA
CA,90706,202502,Los Angeles County CA CBA
CA,90707,202502,Los Angeles County CA CBA
CA,90710,202502,Los Angeles County CA CBA
CA,90711,202502,Los Angeles County CA CBA
CA,90712,202502,Los Angeles County CA CBA
CA,90713,202502,Los Angeles County CA CBA
CA,90714,202502,Los Angeles County CA CBA
CA,90715,202502,Los Angeles County CA CBA
CA,90716,202502,Los Angeles County CA CBA
CA,90717,202502,Los Angeles County CA CBA
CA,90723,202502,Los Angeles County CA CBA
CA,90731,202502,Los Angeles County CA CBA
CA,90732,202502,Los Angeles County CA CBA
CA,90733,202502,Los Angeles County CA CBA
CA,90734,202502,Los Angeles County CA CBA
CA,90744,202502,Los Angeles County CA CBA
CA,90745,202502,Los Angeles County CA CBA
CA,90746,202502,Los Angeles County CA CBA
CA,90747,202502,Los Angeles County CA CBA
CA,90748,202502,Los Angeles County CA CBA
CA,90749,202502,Los Angeles County CA CBA
CA,90755,202502,Los Angeles County CA CBA
CA,90801,202502,Los Angeles County CA CBA
CA,90802,202502,Los Angeles County CA CBA
CA,90803,202502,Los Angeles County CA CBA
CA,90804,202502,Los Angeles County CA CBA
CA,90805,202502,Los Angeles County CA CBA
CA,90806,202502,Los Angeles County CA CBA
CA,90807,202502,Los Angeles County CA CBA
CA,90808,202502,Los Angeles County CA CBA
CA,90809,202502,Los Angeles County CA CBA
CA,90810,202502,Los Angeles County CA CBA
CA,90813,202502,Los Angeles County CA CBA
CA,90814,202502,Los Angeles County CA CBA
CA,90815,202502,Los Angeles County CA CBA
CA,90822,202502,Los Angeles County CA CBA
CA,90831,202502,Los Angeles County CA CBA
CA,90832,202502,Los Angeles County CA CBA
CA,90833,202502,Los Angeles County CA CBA
CA,90834,202502,Los Angeles County CA CBA
CA,90835,202502,Los Angeles County CA CBA
CA,90840,202502,Los Angeles County CA CBA
CA,90842,202502,Los Angeles County CA CBA
CA,90844,202502,Los Angeles County CA CBA
CA,90846,202502,Los Angeles County CA CBA
CA,90847,202502,Los Angeles County CA CBA
CA,90848,202502,Los Angeles County CA CBA
CA,90853,202502,Los Angeles County CA CBA
CA,90895,202502,Los Angeles County CA CBA
CA,90899,202502,Los Angeles County CA CBA
CA,91001,202502,Los Angeles County CA CBA
CA,91003,202502,Los Angeles County CA CBA
CA,91006,202502,Los Angeles County CA CBA
CA,91007,202502,Los Angeles County CA CBA
CA,91008,202502,Los Angeles County CA CBA
CA,91009,202502,Los Angeles County CA CBA
CA,91010,202502,Los Angeles County CA CBA
CA,91011,202502,Los Angeles County CA CBA
CA,91012,202502,Los Angeles County CA CBA
CA,91016,202502,Los Angeles County CA CBA
CA,91017,202502,Los Angeles County CA CBA
CA,91020,202502,Los Angeles County CA CBA
CA,91021,202502,Los Angeles County CA CBA
CA,91023,202502,Los Angeles County CA CBA
CA,91024,202502,Los Angeles County CA CBA
CA,91025,202502,Los Angeles County CA CBA
CA,91030,202502,Los Angeles County CA CBA
CA,91031,202502,Los Angeles County CA CBA
CA,91040,202502,Los Angeles County CA CBA
CA,91041,202502,Los Angeles County CA CBA
CA,91042,202502,Los Angeles County CA CBA
CA,91043,202502,Los Angeles County CA CBA
CA,91046,202502,Los Angeles County CA CBA
CA,91066,202502,Los Angeles County CA CBA
CA,91077,202502,Los Angeles County CA CBA
CA,91101,202502,Los Angeles County CA CBA
CA,91102,202502,Los Angeles County CA CBA
CA,91103,202502,Los Angeles County CA CBA
CA,91104,202502,Los Angeles County CA CBA
CA,91105,202502,Los Angeles County CA CBA
CA,91106,202502,Los Angeles County CA CBA
CA,91107,202502,Los Angeles County CA CBA
CA,91108,202502,Los Angeles County CA CBA
CA,91109,202502,Los Angeles County CA CBA
CA,91110,202502,Los Angeles County CA CBA
CA,91114,202502,Los Angeles County CA CBA
CA,91115,202502,Los Angeles County CA CBA
CA,91116,202502,Los Angeles County CA CBA
CA,91117,202502,Los Angeles County CA CBA
CA,91118,202502,Los Angeles County CA CBA
CA,91121,202502,Los Angeles County CA CBA
CA,91123,202502,Los Angeles County CA CBA
CA,91124,202502,Los Angeles County CA CBA
CA,91125,202502,Los Angeles County CA CBA
CA,91126,202502,Los Angeles County CA CBA
CA,91129,202502,Los Angeles County CA CBA
CA,91182,202502,Los Angeles County CA CBA
CA,91184,202502,Los Angeles County CA CBA
CA,91185,202502,Los Angeles County CA CBA
CA,91188,202502,Los Angeles County CA CBA
CA,91189,202502,Los Angeles County CA CBA
CA,91199,202502,Los Angeles County CA CBA
CA,91201,202502,Los Angeles County CA CBA
CA,91202,202502,Los Angeles County CA CBA
CA,91203,202502,Los Angeles County CA CBA
CA,91204,202502,Los Angeles County CA CBA
CA,91205,202502,Los Angeles County CA CBA
CA,91206,202502,Los Angeles County CA CBA
CA,91207,202502,Los Angeles County CA CBA
CA,91208,202502,Los Angeles County CA CBA
CA,91209,202502,Los Angeles County CA CBA
CA,91210,202502,Los Angeles County CA CBA
CA,91214,202502,Los Angeles County CA CBA
CA,91221,202502,Los Angeles County CA CBA
CA,91222,202502,Los Angeles County CA CBA
CA,91224,202502,Los Angeles County CA CBA
CA,91225,202502,Los Angeles County CA CBA
CA,91226,202502,Los Angeles County CA CBA
CA,91301,202502,Los Angeles County CA CBA
CA,91302,202502,Los Angeles County CA CBA
CA,91303,202502,Los Angeles County CA CBA
CA,91304,202502,Los Angeles County CA CBA
CA,91305,202502,Los Angeles County CA CBA
CA,91306,202502,Los Angeles County CA CBA
CA,91307,202502,Los Angeles County CA CBA
CA,91308,202502,Los Angeles County CA CBA
CA,91309,202502,Los Angeles County CA CBA
CA,91310,202502,Los Angeles County CA CBA
CA,91311,202502,Los Angeles County CA CBA
CA,91313,202502,Los Angeles County CA CBA
CA,91316,202502,Los Angeles County CA CBA
CA,91321,202502,Los Angeles County CA CBA
CA,91322,202502,Los Angeles County CA CBA
CA,91324,202502,Los Angeles County CA CBA
CA,91325,202502,Los Angeles County CA CBA
CA,91326,202502,Los Angeles County CA CBA
CA,91327,202502,Los Angeles County CA CBA
CA,91328,202502,Los Angeles County CA CBA
CA,91329,202502,Los Angeles County CA CBA
CA,91330,202502,Los Angeles County CA CBA
CA,91331,202502,Los Angeles County CA CBA
CA,91333,202502,Los Angeles County CA CBA
CA,91334,202502,Los Angeles County CA CBA
CA,91335,202502,Los Angeles County CA CBA
CA,91337,202502,Los Angeles County CA CBA
CA,91340,202502,Los Angeles County CA CBA
CA,91341,202502,Los Angeles County CA CBA
CA,91342,202502,Los Angeles County CA CBA
CA,91343,202502,Los Angeles County CA CBA
CA,91344,202502,Los Angeles County CA CBA
CA,91345,202502,Los Angeles County CA CBA
CA,91346,202502,Los Angeles County CA CBA
CA,91350,202502,Los Angeles County CA CBA
CA,91351,202502,Los Angeles County CA CBA
CA,91352,202502,Los Angeles County CA CBA
CA,91353,202502,Los Angeles County CA CBA
CA,91354,202502,Los Angeles County CA CBA
CA,91355,202502,Los Angeles County CA CBA
CA,91356,202502,Los Angeles County CA CBA
CA,91357,202502,Los Angeles County CA CBA
CA,91364,202502,Los Angeles County CA CBA
CA,91365,202502,Los Angeles County CA CBA
CA,91367,202502,Los Angeles County CA CBA
CA,91371,202502,Los Angeles County CA CBA
CA,91372,202502,Los Angeles County CA CBA
CA,91376,202502,Los Angeles County CA CBA
CA,91380,202502,Los Angeles County CA CBA
CA,91381,202502,Los Angeles County CA CBA
CA,91382,202502,Los Angeles County CA CBA
CA,91383,202502,Los Angeles County CA CBA
CA,91385,202502,Los Angeles County CA CBA
CA,91386,202502,Los Angeles County CA CBA
CA,91387,202502,Los Angeles County CA CBA
CA,91392,202502,Los Angeles County CA CBA
CA,91393,202502,Los Angeles County CA CBA
CA,91394,202502,Los Angeles County CA CBA
CA,91395,202502,Los Angeles County CA CBA
CA,91396,202502,Los Angeles County CA CBA
CA,91401,202502,Los Angeles County CA CBA
CA,91402,202502,Los Angeles County CA CBA
CA,91403,202502,Los Angeles County CA CBA
CA,91404,202502,Los Angeles County CA CBA
CA,91405,202502,Los Angeles County CA CBA
CA,91406,202502,Los Angeles County CA CBA
CA,91407,202502,Los Angeles County CA CBA
CA,91408,202502,Los Angeles County CA CBA
CA,91409,202502,Los Angeles County CA CBA
CA,91410,202502,Los Angeles County CA CBA
CA,91411,202502,Los Angeles County CA CBA
CA,91412,202502,Los Angeles County CA CBA
CA,91413,202502,Los Angeles County CA CBA
CA,91416,202502,Los Angeles County CA CBA
CA,91423,202502,Los Angeles County CA CBA
CA,91426,202502,Los Angeles County CA CBA
CA,91436,202502,Los Angeles County CA CBA
CA,91470,202502,Los Angeles County CA CBA
CA,91482,202502,Los Angeles County CA CBA
CA,91495,202502,Los Angeles County CA CBA
CA,91496,202502,Los Angeles County CA CBA
CA,91499,202502,Los Angeles County CA CBA
CA,91501,202502,Los Angeles County CA CBA
CA,91502,202502,Los Angeles County CA CBA
CA,91503,202502,Los Angeles County CA CBA
CA,91504,202502,Los Angeles County CA CBA
CA,91505,202502,Los Angeles County CA CBA
CA,91506,202502,Los Angeles County CA CBA
CA,91507,202502,Los Angeles County CA CBA
CA,91508,202502,Los Angeles County CA CBA
CA,91510,202502,Los Angeles County CA CBA
CA,91521,202502,Los Angeles County CA CBA
CA,91522,202502,Los Angeles County CA CBA
CA,91523,202502,Los Angeles County CA CBA
CA,91526,202502,Los Angeles County CA CBA
CA,91601,202502,Los Angeles County CA CBA
CA,91602,202502,Los Angeles County CA CBA
CA,91603,202502,Los Angeles County CA CBA
CA,91604,202502,Los Angeles County CA CBA
CA,91605,202502,Los Angeles County CA CBA
CA,91606,202502,Los Angeles County CA CBA
CA,91607,202502,Los Angeles County CA CBA
CA,91608,202502,Los Angeles County CA CBA
